Area Code (FAO),Year,Value
21,1964,-0.241
21,1965,-0.098
21,1966,0.037
21,1967,0.071
21,1968,-0.412
21,1969,0.326
21,1970,0.093
21,1971,-0.165
21,1972,0.088
21,1973,0.427
21,1974,-0.176
21,1975,-0.15
21,1976,-0.193
21,1977,0.241
21,1978,0.018
21,1979,-0.009
21,1980,0.299
21,1981,0.184
21,1982,0.28
21,1983,0.469
21,1984,0.295
21,1985,0.11
21,1986,0.298
21,1987,0.701
21,1988,0.457
21,1989,0.143
21,1990,0.44
21,1991,0.47
21,1992,0.381
21,1993,0.522
21,1994,0.612
21,1995,0.781
21,1996,0.506
21,1997,0.694
21,1998,1.282
21,1999,0.602
21,2000,0.552
21,2001,0.759
21,2002,1.059
21,2003,0.975
21,2004,0.804
21,2005,1.117
21,2006,0.817
21,2007,0.98
21,2008,0.72
21,2009,0.941
21,2010,1.107
21,2011,0.812
21,2012,1.052
21,2013,0.963
21,2014,1.169
21,2015,1.6
21,2016,1.49
21,2017,1.348
21,2018,1.17
21,2019,1.532
21,2020,1.449
239,1961,0.083
239,1962,-0.005
239,1963,0.153
239,1964,0.152
239,1965,-0.278
239,1966,-0.043
239,1967,-0.29
239,1968,-0.343
239,1969,0.335
239,1970,0.037
239,1971,-0.346
239,1972,-0.107
239,1973,0.157
239,1974,-0.375
239,1975,-0.3
239,1976,-0.425
239,1977,0.17
239,1978,0.069
239,1979,-0.125
239,1980,0.706
239,1981,0.472
239,1982,0.005
239,1983,0.498
239,1984,0.126
239,1985,-0.04
239,1986,-0.004
239,1987,0.426
239,1988,0.416
239,1989,-0.078
239,1990,0.287
239,1991,0.194
239,1992,0.123
239,1993,0.375
239,1994,0.485
239,1995,0.43
239,1996,0.185
239,1997,0.349
239,1998,0.957
239,1999,0.473
239,2000,0.043
239,2001,0.48
239,2002,0.647
239,2003,0.727
239,2004,0.417
239,2005,0.66
239,2006,0.499
239,2007,0.762
239,2008,0.245
239,2009,0.521
239,2010,0.901
239,2011,0.271
239,2012,0.5
239,2013,0.618
239,2014,0.736
239,2015,0.929
239,2016,1.037
239,2017,0.738
239,2018,0.559
239,2019,0.768
239,2020,1.211
26,1961,0.153
26,1962,-0.051
26,1963,-0.16
26,1964,-0.036
26,1965,-0.319
26,1966,0.152
26,1967,-0.184
26,1968,-0.202
26,1969,0.2
26,1970,-0.002
26,1971,-0.225
26,1972,0.038
26,1973,0.425
26,1974,-0.221
26,1975,0.031
26,1976,-0.029
26,1977,0.053
26,1978,0.15
26,1979,0.197
26,1980,0.234
26,1981,0.017
26,1982,0.144
26,1983,0.454
26,1984,-0.111
26,1985,0.06
26,1986,0.011
26,1987,0.424
26,1988,0.415
26,1989,0.011
26,1990,0.41
26,1991,0.221
26,1992,0.199
26,1993,0.043
26,1994,0.229
26,1995,0.334
26,1996,0.221
26,1997,0.571
26,1998,1.163
26,1999,0.419
26,2000,0.3
26,2001,0.432
26,2002,0.552
26,2003,0.725
26,2004,0.562
26,2005,0.822
26,2006,0.472
26,2007,0.491
26,2008,0.317
26,2009,0.704
26,2010,0.797
26,2011,0.429
26,2012,0.686
26,2013,0.885
26,2014,0.869
26,2015,1.043
26,2016,1.519
26,2017,1.067
26,2018,1.076
26,2019,1.283
26,2020,1.263
27,1961,0.892
27,1962,0.473
27,1963,-0.258
27,1964,-0.54
27,1965,-0.463
27,1966,1.143
27,1967,0.019
27,1968,0.411
27,1969,-0.493
27,1970,0.196
27,1971,-0.154
27,1972,0.119
27,1973,-0.442
27,1974,-0.211
27,1975,0.376
27,1976,-0.856
27,1977,0.552
27,1978,-0.725
27,1979,0.154
27,1980,-0.452
27,1981,-0.043
27,1982,-0.126
27,1983,0.39
27,1984,-0.017
27,1985,-0.601
27,1986,0.362
27,1987,-0.483
27,1988,0.133
27,1989,0.415
27,1990,0.805
27,1991,-0.144
27,1992,0.17
27,1993,-0.29
27,1994,1.621
27,1995,0.26
27,1996,-0.329
27,1997,-0.306
27,1998,0.807
27,1999,0.717
27,2000,1.202
27,2001,1.646
27,2002,0.848
27,2003,0.173
27,2004,0.522
27,2005,0.213
27,2006,0.581
27,2007,1.895
27,2008,1.189
27,2009,1.302
27,2010,1.378
27,2011,0.436
27,2012,1.692
27,2013,1.491
27,2014,1.236
27,2015,1.495
27,2016,1.955
27,2017,1.013
27,2018,2.251
27,2019,2.208
27,2020,2.176
233,1961,-0.301
233,1962,-0.227
233,1963,0.159
233,1964,-0.207
233,1965,-0.123
233,1966,-0.145
233,1967,-0.164
233,1968,-0.177
233,1969,0.572
233,1970,0.378
233,1971,-0.016
233,1972,0.15
233,1973,0.689
233,1974,-0.063
233,1975,-0.32
233,1976,-0.331
233,1977,0.254
233,1978,0.205
233,1979,0.433
233,1980,0.801
233,1981,0.277
233,1982,0.183
233,1983,0.702
233,1984,0.781
233,1985,0.513
233,1986,0.382
233,1987,1.075
233,1988,0.647
233,1989,0.062
233,1990,0.665
233,1991,0.578
233,1992,0.035
233,1993,0.795
233,1994,0.385
233,1995,0.478
233,1996,0.989
233,1997,0.696
233,1998,1.069
233,1999,0.629
233,2000,0.624
233,2001,0.578
233,2002,1.075
233,2003,1.054
233,2004,0.929
233,2005,1.517
233,2006,1.234
233,2007,0.949
233,2008,0.362
233,2009,0.989
233,2010,1.321
233,2011,1.058
233,2012,0.545
233,2013,0.903
233,2014,0.931
233,2015,1.178
233,2016,1.136
233,2017,1.283
233,2018,1.225
233,2019,1.153
233,2020,1.123
29,1961,0.089
29,1962,-0.434
29,1963,0.033
29,1964,-0.115
29,1965,-0.198
29,1966,0.072
29,1967,-0.189
29,1968,-0.205
29,1969,0.217
29,1970,0.325
29,1971,-0.4
29,1972,0.012
29,1973,0.425
29,1974,0.015
29,1975,
29,1976,
29,1977,
29,1978,0.228
29,1979,
29,1980,
29,1981,
29,1982,0.749
29,1983,0.665
29,1984,
29,1985,
29,1986,0.522
29,1987,0.587
29,1988,0.454
29,1989,0.189
29,1990,0.612
29,1991,0.205
29,1992,0.338
29,1993,
29,1994,
29,1995,
29,1996,
29,1997,
29,1998,0.881
29,1999,
29,2000,0.525
29,2001,0.436
29,2002,0.878
29,2003,0.947
29,2004,1.061
29,2005,
29,2006,
29,2007,0.97
29,2008,0.454
29,2009,
29,2010,
29,2011,0.68
29,2012,
29,2013,
29,2014,
29,2015,
29,2016,
29,2017,
29,2018,
29,2019,
29,2020,
35,1961,-0.092
35,1962,0.267
35,1963,0.528
35,1964,0.046
35,1965,-0.277
35,1966,0.316
35,1967,-0.016
35,1968,-0.315
35,1969,0.936
35,1970,0.736
35,1971,-0.239
35,1972,0.015
35,1973,0.305
35,1974,-0.554
35,1975,
35,1976,-0.318
35,1977,-0.01
35,1978,0.441
35,1979,0.658
35,1980,0.652
35,1981,0.357
35,1982,0.596
35,1983,0.595
35,1984,
35,1985,0.189
35,1986,0.059
35,1987,1.093
35,1988,0.901
35,1989,1.036
35,1990,1.399
35,1991,0.766
35,1992,0.975
35,1993,0.594
35,1994,0.527
35,1995,1.561
35,1996,1.684
35,1997,1.74
35,1998,1.866
35,1999,0.881
35,2000,1.125
35,2001,1.415
35,2002,1.445
35,2003,0.956
35,2004,0.985
35,2005,0.498
35,2006,0.682
35,2007,0.148
35,2008,0.629
35,2009,0.463
35,2010,1.948
35,2011,1.053
35,2012,0.513
35,2013,0.943
35,2014,0.696
35,2015,0.683
35,2016,1.334
35,2017,1.626
35,2018,0.539
35,2019,1.134
35,2020,1.408
115,1961,-0.034
115,1962,-0.134
115,1963,-0.323
115,1964,0.151
115,1965,-0.2
115,1966,0.437
115,1967,-0.077
115,1968,-0.129
115,1969,0.463
115,1970,0.062
115,1971,-0.481
115,1972,0.018
115,1973,0.353
115,1974,-0.345
115,1975,-0.031
115,1976,-0.473
115,1977,0.095
115,1978,0.281
115,1979,0.443
115,1980,0.357
115,1981,0.352
115,1982,0.138
115,1983,0.507
115,1984,0.098
115,1985,0.248
115,1986,0.022
115,1987,0.592
115,1988,0.305
115,1989,0.227
115,1990,0.565
115,1991,0.485
115,1992,0.433
115,1993,0.298
115,1994,0.347
115,1995,0.58
115,1996,0.239
115,1997,0.297
115,1998,1.268
115,1999,0.362
115,2000,0.231
115,2001,0.611
115,2002,0.669
115,2003,0.657
115,2004,0.582
115,2005,0.72
115,2006,0.722
115,2007,0.6
115,2008,0.422
115,2009,0.4
115,2010,1.172
115,2011,0.375
115,2012,0.873
115,2013,1.014
115,2014,0.56
115,2015,1.037
115,2016,1.349
115,2017,0.998
115,2018,0.724
115,2019,1.544
115,2020,1.436
32,1961,-0.094
32,1962,-0.197
32,1963,0.172
32,1964,-0.158
32,1965,-0.093
32,1966,0.005
32,1967,-0.094
32,1968,-0.117
32,1969,0.201
32,1970,0.161
32,1971,-0.142
32,1972,0.037
32,1973,0.552
32,1974,-0.078
32,1975,-0.202
32,1976,-0.176
32,1977,0.313
32,1978,0.059
32,1979,0.444
32,1980,0.388
32,1981,0.116
32,1982,0.083
32,1983,0.21
32,1984,0.25
32,1985,0.096
32,1986,0.171
32,1987,0.571
32,1988,0.344
32,1989,-0.207
32,1990,0.678
32,1991,0.638
32,1992,-0.198
32,1993,0.36
32,1994,0.451
32,1995,0.526
32,1996,0.525
32,1997,0.672
32,1998,1.265
32,1999,0.787
32,2000,0.49
32,2001,0.284
32,2002,0.851
32,2003,0.983
32,2004,0.912
32,2005,1.144
32,2006,1.125
32,2007,0.768
32,2008,0.725
32,2009,1.203
32,2010,1.278
32,2011,0.719
32,2012,0.549
32,2013,0.785
32,2014,0.858
32,2015,1.139
32,2016,1.206
32,2017,1.172
32,2018,1.054
32,2019,1.527
32,2020,1.045
33,1961,0.055
33,1962,-0.121
33,1963,0.332
33,1964,-0.303
33,1965,-0.871
33,1966,-0.154
33,1967,-0.452
33,1968,0.481
33,1969,0.001
33,1970,0.426
33,1971,-0.026
33,1972,-1.799
33,1973,0.306
33,1974,-0.844
33,1975,0.226
33,1976,0.083
33,1977,1.082
33,1978,-0.602
33,1979,-0.213
33,1980,0.919
33,1981,1.565
33,1982,-0.67
33,1983,0.491
33,1984,0.338
33,1985,-0.306
33,1986,0.021
33,1987,1.348
33,1988,1.213
33,1989,0.031
33,1990,0.087
33,1991,0.346
33,1992,0.107
33,1993,0.347
33,1994,0.468
33,1995,0.934
33,1996,-0.124
33,1997,0.427
33,1998,2.47
33,1999,1.699
33,2000,1.292
33,2001,1.424
33,2002,0.554
33,2003,1.257
33,2004,0.508
33,2005,1.298
33,2006,2.348
33,2007,1.332
33,2008,0.856
33,2009,0.54
33,2010,2.915
33,2011,1.449
33,2012,2.155
33,2013,1.187
33,2014,0.297
33,2015,1.225
33,2016,2.412
33,2017,1.503
33,2018,0.523
33,2019,1.342
33,2020,1.158
36,1961,
36,1962,-0.16
36,1963,-0.204
36,1964,
36,1965,
36,1966,-0.276
36,1967,-0.31
36,1968,-0.398
36,1969,0.134
36,1970,-0.131
36,1971,-0.107
36,1972,0.368
36,1973,0.445
36,1974,
36,1975,0.922
36,1976,-0.066
36,1977,0.366
36,1978,0.283
36,1979,0.27
36,1980,0.513
36,1981,-0.078
36,1982,0.502
36,1983,0.359
36,1984,0.278
36,1985,0.163
36,1986,0.311
36,1987,0.629
36,1988,0.719
36,1989,0.799
36,1990,0.917
36,1991,0.843
36,1992,0.585
36,1993,0.848
36,1994,1.328
36,1995,1.044
36,1996,0.46
36,1997,1.015
36,1998,0.943
36,1999,0.472
36,2000,
36,2001,
36,2002,
36,2003,
36,2004,
36,2005,0.668
36,2006,0.605
36,2007,0.756
36,2008,0.564
36,2009,0.466
36,2010,0.669
36,2011,0.355
36,2012,0.422
36,2013,0.579
36,2014,0.786
36,2015,1.027
36,2016,0.964
36,2017,0.937
36,2018,0.545
36,2019,0.917
36,2020,1.109
37,1961,-0.012
37,1962,-0.311
37,1963,0.024
37,1964,-0.16
37,1965,-0.062
37,1966,0.081
37,1967,-0.253
37,1968,-0.192
37,1969,0.106
37,1970,0.241
37,1971,-0.072
37,1972,0.056
37,1973,0.543
37,1974,-0.062
37,1975,-0.053
37,1976,-0.111
37,1977,0.256
37,1978,0.088
37,1979,0.425
37,1980,0.491
37,1981,0.106
37,1982,0.353
37,1983,0.557
37,1984,0.194
37,1985,0.245
37,1986,0.573
37,1987,0.571
37,1988,0.363
37,1989,-0.102
37,1990,0.394
37,1991,0.624
37,1992,-0.322
37,1993,0.457
37,1994,0.686
37,1995,0.28
37,1996,0.267
37,1997,0.264
37,1998,1.253
37,1999,0.575
37,2000,0.807
37,2001,0.518
37,2002,0.896
37,2003,0.964
37,2004,1.255
37,2005,1.315
37,2006,1.186
37,2007,0.595
37,2008,0.779
37,2009,1.296
37,2010,1.296
37,2011,0.868
37,2012,0.635
37,2013,0.889
37,2014,0.704
37,2015,1.011
37,2016,1.241
37,2017,1.225
37,2018,1.206
37,2019,1.28
37,2020,1.214
39,1961,-0.44
39,1962,-0.306
39,1963,0.256
39,1964,-0.231
39,1965,-0.149
39,1966,-0.013
39,1967,-0.38
39,1968,-0.161
39,1969,0.59
39,1970,0.214
39,1971,-0.223
39,1972,0.225
39,1973,0.744
39,1974,0.025
39,1975,-0.125
39,1976,0.288
39,1977,0.008
39,1978,-0.06
39,1979,0.575
39,1980,0.46
39,1981,0.22
39,1982,0.469
39,1983,0.109
39,1984,0.678
39,1985,0.339
39,1986,0.779
39,1987,0.485
39,1988,0.281
39,1989,-0.156
39,1990,0.449
39,1991,0.654
39,1992,-0.265
39,1993,0.323
39,1994,0.421
39,1995,0.283
39,1996,0.684
39,1997,0.251
39,1998,0.866
39,1999,0.596
39,2000,0.377
39,2001,0.294
39,2002,0.781
39,2003,0.835
39,2004,0.855
39,2005,1.214
39,2006,1.415
39,2007,0.63
39,2008,0.474
39,2009,1.294
39,2010,1.285
39,2011,1.03
39,2012,0.629
39,2013,1.063
39,2014,0.879
39,2015,1.328
39,2016,0.921
39,2017,1.025
39,2018,1.515
39,2019,1.375
39,2020,1.037
259,1961,0.684
259,1962,-0.634
259,1963,-1.186
259,1964,-0.28
259,1965,-0.639
259,1966,0.375
259,1967,0.246
259,1968,-0.012
259,1969,0.2
259,1970,0.08
259,1971,0.032
259,1972,-0.374
259,1973,0.133
259,1974,-0.073
259,1975,0.642
259,1976,0.652
259,1977,-0.126
259,1978,0.044
259,1979,-0.563
259,1980,-0.179
259,1981,0.2
259,1982,0.55
259,1983,0.484
259,1984,0.274
259,1985,-0.493
259,1986,-0.666
259,1987,-0.241
259,1988,0.444
259,1989,1.497
259,1990,1.494
259,1991,0.07
259,1992,0.46
259,1993,0.103
259,1994,1.086
259,1995,1.533
259,1996,0.11
259,1997,0.904
259,1998,0.817
259,1999,1.346
259,2000,0.892
259,2001,1.111
259,2002,1.039
259,2003,1.388
259,2004,1.014
259,2005,1.19
259,2006,1.144
259,2007,1.308
259,2008,0.842
259,2009,0.743
259,2010,0.165
259,2011,1.129
259,2012,0.811
259,2013,0.591
259,2014,1.792
259,2015,1.146
259,2016,1.509
259,2017,1.525
259,2018,1.551
259,2019,1.693
259,2020,2.128
40,1961,-0.219
40,1962,0.284
40,1963,0.088
40,1964,-0.154
40,1965,0.149
40,1966,-0.127
40,1967,-0.122
40,1968,0.364
40,1969,0.177
40,1970,0.192
40,1971,-0.346
40,1972,-0.13
40,1973,-0.089
40,1974,-0.208
40,1975,-0.184
40,1976,-0.342
40,1977,0.27
40,1978,0.285
40,1979,0.216
40,1980,0.299
40,1981,0.31
40,1982,0.333
40,1983,0.52
40,1984,-0.165
40,1985,0.272
40,1986,0.025
40,1987,0.543
40,1988,0.014
40,1989,0.272
40,1990,0.162
40,1991,0.047
40,1992,-0.137
40,1993,0.133
40,1994,0.164
40,1995,-0.109
40,1996,0.153
40,1997,0.657
40,1998,0.621
40,1999,0.19
40,2000,-0.277
40,2001,-0.019
40,2002,0.046
40,2003,0.246
40,2004,0.43
40,2005,0.08
40,2006,0.462
40,2007,-0.354
40,2008,0.359
40,2009,0.371
40,2010,-0.117
40,2011,0.074
40,2012,0.571
40,2013,0.346
40,2014,0.408
40,2015,0.734
40,2016,0.831
40,2017,0.671
40,2018,0.333
40,2019,0.459
40,2020,0.73
351,1961,0.266
351,1962,-0.134
351,1963,0.292
351,1964,-0.02
351,1965,0.081
351,1966,0.181
351,1967,-0.283
351,1968,-0.41
351,1969,-0.215
351,1970,-0.307
351,1971,0.034
351,1972,0.009
351,1973,0.408
351,1974,-0.01
351,1975,0.278
351,1976,-0.398
351,1977,-0.059
351,1978,0.236
351,1979,0.295
351,1980,0.248
351,1981,0.214
351,1982,0.375
351,1983,0.125
351,1984,-0.147
351,1985,-0.122
351,1986,-0.038
351,1987,0.436
351,1988,0.404
351,1989,0.433
351,1990,0.857
351,1991,0.527
351,1992,0.129
351,1993,0.281
351,1994,0.731
351,1995,0.576
351,1996,0.211
351,1997,0.738
351,1998,1.272
351,1999,1.235
351,2000,0.578
351,2001,1.045
351,2002,1.14
351,2003,0.831
351,2004,1.123
351,2005,1.064
351,2006,1.245
351,2007,1.55
351,2008,1.104
351,2009,1.352
351,2010,0.982
351,2011,0.808
351,2012,0.645
351,2013,1.103
351,2014,1.107
351,2015,1.341
351,2016,1.378
351,2017,1.636
351,2018,1.422
351,2019,1.473
351,2020,1.703
96,1961,0.022
96,1962,-0.092
96,1963,0.293
96,1964,0.082
96,1965,0.117
96,1966,0.621
96,1967,0.041
96,1968,-0.651
96,1969,0.01
96,1970,-0.381
96,1971,-0.168
96,1972,-0.119
96,1973,0.434
96,1974,-0.337
96,1975,0.162
96,1976,-0.77
96,1977,0.162
96,1978,0.004
96,1979,0.015
96,1980,0.231
96,1981,0.354
96,1982,0.038
96,1983,-0.244
96,1984,-0.582
96,1985,-0.349
96,1986,-0.045
96,1987,0.772
96,1988,-0.199
96,1989,0.167
96,1990,0.21
96,1991,0.666
96,1992,-0.294
96,1993,0.236
96,1994,0.325
96,1995,-0.041
96,1996,0.009
96,1997,0.264
96,1998,0.929
96,1999,0.942
96,2000,0.275
96,2001,0.813
96,2002,0.903
96,2003,0.902
96,2004,0.67
96,2005,0.742
96,2006,0.926
96,2007,1.045
96,2008,0.452
96,2009,0.974
96,2010,0.435
96,2011,0.408
96,2012,0.592
96,2013,0.901
96,2014,0.98
96,2015,1.455
96,2016,1.055
96,2017,1.629
96,2018,1.479
96,2019,2.089
96,2020,2.35
128,1961,0.022
128,1962,-0.092
128,1963,0.293
128,1964,0.082
128,1965,0.117
128,1966,0.621
128,1967,0.041
128,1968,-0.651
128,1969,0.01
128,1970,-0.381
128,1971,-0.168
128,1972,-0.119
128,1973,0.434
128,1974,-0.337
128,1975,0.162
128,1976,-0.77
128,1977,0.162
128,1978,0.004
128,1979,0.015
128,1980,0.231
128,1981,0.354
128,1982,0.038
128,1983,-0.244
128,1984,-0.582
128,1985,-0.349
128,1986,-0.045
128,1987,0.772
128,1988,-0.199
128,1989,0.167
128,1990,0.21
128,1991,0.666
128,1992,-0.294
128,1993,0.236
128,1994,0.325
128,1995,-0.041
128,1996,0.009
128,1997,0.264
128,1998,0.929
128,1999,0.942
128,2000,0.275
128,2001,0.813
128,2002,0.903
128,2003,0.902
128,2004,0.67
128,2005,0.742
128,2006,0.926
128,2007,1.045
128,2008,0.452
128,2009,0.974
128,2010,0.435
128,2011,0.408
128,2012,0.592
128,2013,0.901
128,2014,0.98
128,2015,1.455
128,2016,1.055
128,2017,1.629
128,2018,1.479
128,2019,2.089
128,2020,2.35
41,1961,0.266
41,1962,-0.134
41,1963,0.294
41,1964,-0.021
41,1965,0.082
41,1966,0.181
41,1967,-0.284
41,1968,-0.408
41,1969,-0.216
41,1970,-0.307
41,1971,0.035
41,1972,0.01
41,1973,0.408
41,1974,-0.009
41,1975,0.278
41,1976,-0.397
41,1977,-0.06
41,1978,0.237
41,1979,0.296
41,1980,0.248
41,1981,0.215
41,1982,0.377
41,1983,0.124
41,1984,-0.146
41,1985,-0.122
41,1986,-0.037
41,1987,0.436
41,1988,0.404
41,1989,0.434
41,1990,0.859
41,1991,0.527
41,1992,0.13
41,1993,0.281
41,1994,0.733
41,1995,0.578
41,1996,0.212
41,1997,0.741
41,1998,1.273
41,1999,1.237
41,2000,0.579
41,2001,1.046
41,2002,1.141
41,2003,0.831
41,2004,1.126
41,2005,1.066
41,2006,1.247
41,2007,1.553
41,2008,1.106
41,2009,1.354
41,2010,0.984
41,2011,0.811
41,2012,0.646
41,2013,1.105
41,2014,1.109
41,2015,1.343
41,2016,1.379
41,2017,1.637
41,2018,1.423
41,2019,1.474
41,2020,1.702
214,1961,0.157
214,1962,-0.156
214,1963,-0.208
214,1964,0.256
214,1965,-0.139
214,1966,0.296
214,1967,0.098
214,1968,-0.928
214,1969,0.016
214,1970,-0.327
214,1971,-0.225
214,1972,-0.153
214,1973,0.494
214,1974,-0.356
214,1975,0.24
214,1976,-0.545
214,1977,0.226
214,1978,0.033
214,1979,0.067
214,1980,0.258
214,1981,-0.045
214,1982,-0.115
214,1983,0.297
214,1984,-0.517
214,1985,-0.027
214,1986,-0.232
214,1987,0.349
214,1988,0.292
214,1989,0.048
214,1990,0.341
214,1991,0.554
214,1992,-0.119
214,1993,0.326
214,1994,0.303
214,1995,0.126
214,1996,-0.056
214,1997,0.065
214,1998,1.121
214,1999,0.662
214,2000,0.335
214,2001,0.739
214,2002,0.896
214,2003,0.839
214,2004,0.403
214,2005,0.622
214,2006,0.673
214,2007,0.739
214,2008,0.528
214,2009,0.713
214,2010,0.455
214,2011,-0.02
214,2012,0.261
214,2013,0.565
214,2014,0.678
214,2015,0.703
214,2016,0.99
214,2017,1.324
214,2018,1.074
214,2019,1.269
214,2020,1.891
42,1961,
42,1962,
42,1963,
42,1964,
42,1965,
42,1966,
42,1967,
42,1968,
42,1969,
42,1970,
42,1971,
42,1972,
42,1973,0.457
42,1974,-0.117
42,1975,-0.193
42,1976,-0.319
42,1977,-0.029
42,1978,-0.172
42,1979,0.137
42,1980,0.203
42,1981,
42,1982,
42,1983,
42,1984,0.137
42,1985,
42,1986,
42,1987,0.322
42,1988,0.315
42,1989,0.104
42,1990,0.416
42,1991,0.136
42,1992,0.185
42,1993,0.169
42,1994,
42,1995,
42,1996,0.427
42,1997,
42,1998,0.989
42,1999,0.276
42,2000,0.184
42,2001,0.494
42,2002,0.583
42,2003,0.692
42,2004,0.467
42,2005,0.992
42,2006,0.205
42,2007,0.578
42,2008,0.14
42,2009,0.326
42,2010,
42,2011,
42,2012,
42,2013,0.851
42,2014,0.771
42,2015,0.826
42,2016,1.457
42,2017,0.927
42,2018,0.543
42,2019,0.932
42,2020,1.465
43,1961,-0.01
43,1962,0.076
43,1963,-0.065
43,1964,0.114
43,1965,-0.115
43,1966,-0.13
43,1967,0.104
43,1968,-0.577
43,1969,
43,1970,
43,1971,-0.31
43,1972,-0.231
43,1973,0.107
43,1974,-0.332
43,1975,-0.412
43,1976,-0.227
43,1977,0.05
43,1978,-0.377
43,1979,0.0
43,1980,0.032
43,1981,-0.251
43,1982,-0.321
43,1983,0.606
43,1984,0.121
43,1985,0.06
43,1986,-0.338
43,1987,0.378
43,1988,0.355
43,1989,0.177
43,1990,0.29
43,1991,0.405
43,1992,0.148
43,1993,0.149
43,1994,-0.05
43,1995,0.37
43,1996,0.595
43,1997,0.282
43,1998,1.196
43,1999,1.151
43,2000,0.288
43,2001,0.116
43,2002,0.665
43,2003,0.48
43,2004,0.347
43,2005,0.622
43,2006,0.315
43,2007,0.538
43,2008,0.509
43,2009,0.517
43,2010,0.884
43,2011,0.605
43,2012,0.788
43,2013,0.862
43,2014,0.846
43,2015,1.087
43,2016,1.361
43,2017,0.757
43,2018,0.853
43,2019,0.974
43,2020,1.47
44,1961,0.176
44,1962,-0.046
44,1963,0.025
44,1964,0.13
44,1965,-0.064
44,1966,0.166
44,1967,-0.228
44,1968,-0.167
44,1969,0.393
44,1970,0.069
44,1971,-0.449
44,1972,-0.111
44,1973,0.291
44,1974,-0.389
44,1975,-0.383
44,1976,-0.298
44,1977,0.163
44,1978,0.055
44,1979,0.125
44,1980,0.382
44,1981,0.096
44,1982,0.164
44,1983,0.62
44,1984,-0.281
44,1985,-0.121
44,1986,-0.08
44,1987,0.493
44,1988,0.268
44,1989,-0.149
44,1990,0.258
44,1991,0.347
44,1992,0.532
44,1993,0.157
44,1994,0.162
44,1995,0.431
44,1996,0.057
44,1997,0.431
44,1998,0.848
44,1999,-0.105
44,2000,-0.144
44,2001,0.344
44,2002,0.567
44,2003,0.621
44,2004,0.519
44,2005,0.605
44,2006,0.471
44,2007,0.567
44,2008,0.249
44,2009,0.723
44,2010,0.885
44,2011,0.31
44,2012,0.494
44,2013,0.652
44,2014,0.624
44,2015,1.093
44,2016,0.941
44,2017,0.625
44,2018,0.972
44,2019,1.228
44,2020,1.391
45,1961,0.485
45,1962,0.029
45,1963,-0.22
45,1964,-0.187
45,1965,-0.306
45,1966,0.088
45,1967,0.183
45,1968,-0.424
45,1969,0.227
45,1970,0.086
45,1971,-0.565
45,1972,-0.096
45,1973,0.115
45,1974,-0.396
45,1975,-0.163
45,1976,-0.173
45,1977,0.405
45,1978,0.093
45,1979,0.046
45,1980,0.102
45,1981,-0.012
45,1982,0.422
45,1983,0.232
45,1984,-0.577
45,1985,
45,1986,-0.147
45,1987,0.306
45,1988,0.313
45,1989,-0.382
45,1990,0.005
45,1991,0.151
45,1992,-0.029
45,1993,0.085
45,1994,0.446
45,1995,0.327
45,1996,-0.135
45,1997,0.154
45,1998,0.619
45,1999,0.068
45,2000,0.071
45,2001,0.22
45,2002,0.675
45,2003,0.352
45,2004,0.276
45,2005,0.371
45,2006,0.177
45,2007,0.509
45,2008,0.369
45,2009,0.74
45,2010,0.982
45,2011,0.618
45,2012,0.581
45,2013,0.526
45,2014,0.621
45,2015,0.837
45,2016,0.812
45,2017,1.062
45,2018,0.816
45,2019,1.408
45,2020,1.141
46,1961,-0.154
46,1962,-0.028
46,1963,0.136
46,1964,-0.117
46,1965,-0.17
46,1966,0.122
46,1967,-0.121
46,1968,-0.11
46,1969,0.116
46,1970,0.148
46,1971,-0.096
46,1972,-0.07
46,1973,0.481
46,1974,-0.095
46,1975,-0.153
46,1976,-0.265
46,1977,0.226
46,1978,0.1
46,1979,0.406
46,1980,0.28
46,1981,-0.193
46,1982,-0.208
46,1983,0.259
46,1984,0.181
46,1985,-0.195
46,1986,0.038
46,1987,0.452
46,1988,0.262
46,1989,-0.216
46,1990,0.112
46,1991,0.291
46,1992,-0.152
46,1993,0.061
46,1994,0.36
46,1995,0.601
46,1996,0.078
46,1997,
46,1998,1.087
46,1999,0.659
46,2000,0.442
46,2001,0.373
46,2002,0.767
46,2003,0.868
46,2004,0.859
46,2005,0.802
46,2006,0.708
46,2007,0.764
46,2008,0.727
46,2009,0.783
46,2010,1.219
46,2011,0.595
46,2012,0.606
46,2013,0.782
46,2014,0.694
46,2015,1.02
46,2016,1.481
46,2017,1.155
46,2018,1.181
46,2019,1.313
46,2020,1.413
47,1961,0.115
47,1962,-0.076
47,1963,-0.108
47,1964,0.15
47,1965,-0.386
47,1966,0.022
47,1967,-0.312
47,1968,-0.356
